,NC,source,feature,start,end,score,strand,frame,descr
387,NC_000017.11,BestRefSeq,CDS,50167582,50167736,.,+,2,"ID=cds-NP_000014.1;Parent=rna-NM_000023.4;Dbxref=CCDS:CCDS32679.1,Ensembl:ENSP00000262018.3,GeneID:6442,Genbank:NP_000014.1,HGNC:HGNC:10805,MIM:600119;Name=NP_000014.1;Note=isoform 1 precursor is encoded by transcript variant 1;gbkey=CDS;gene=SGCA;product=alpha-sarcoglycan isoform 1 precursor;protein_id=NP_000014.1;tag=MANE Select"
388,NC_000017.11,BestRefSeq,CDS,50167947,50168019,.,+,0,"ID=cds-NP_000014.1;Parent=rna-NM_000023.4;Dbxref=CCDS:CCDS32679.1,Ensembl:ENSP00000262018.3,GeneID:6442,Genbank:NP_000014.1,HGNC:HGNC:10805,MIM:600119;Name=NP_000014.1;Note=isoform 1 precursor is encoded by transcript variant 1;gbkey=CDS;gene=SGCA;product=alpha-sarcoglycan isoform 1 precursor;protein_id=NP_000014.1;tag=MANE Select"
389,NC_000017.11,BestRefSeq,CDS,50168374,50168572,.,+,2,"ID=cds-NP_000014.1;Parent=rna-NM_000023.4;Dbxref=CCDS:CCDS32679.1,Ensembl:ENSP00000262018.3,GeneID:6442,Genbank:NP_000014.1,HGNC:HGNC:10805,MIM:600119;Name=NP_000014.1;Note=isoform 1 precursor is encoded by transcript variant 1;gbkey=CDS;gene=SGCA;product=alpha-sarcoglycan isoform 1 precursor;protein_id=NP_000014.1;tag=MANE Select"
390,NC_000017.11,BestRefSeq,CDS,50169092,50169254,.,+,1,"ID=cds-NP_000014.1;Parent=rna-NM_000023.4;Dbxref=CCDS:CCDS32679.1,Ensembl:ENSP00000262018.3,GeneID:6442,Genbank:NP_000014.1,HGNC:HGNC:10805,MIM:600119;Name=NP_000014.1;Note=isoform 1 precursor is encoded by transcript variant 1;gbkey=CDS;gene=SGCA;product=alpha-sarcoglycan isoform 1 precursor;protein_id=NP_000014.1;tag=MANE Select"
391,NC_000017.11,BestRefSeq,CDS,50170143,50170351,.,+,0,"ID=cds-NP_000014.1;Parent=rna-NM_000023.4;Dbxref=CCDS:CCDS32679.1,Ensembl:ENSP00000262018.3,GeneID:6442,Genbank:NP_000014.1,HGNC:HGNC:10805,MIM:600119;Name=NP_000014.1;Note=isoform 1 precursor is encoded by transcript variant 1;gbkey=CDS;gene=SGCA;product=alpha-sarcoglycan isoform 1 precursor;protein_id=NP_000014.1;tag=MANE Select"
392,NC_000017.11,BestRefSeq,CDS,50170640,50170666,.,+,1,"ID=cds-NP_000014.1;Parent=rna-NM_000023.4;Dbxref=CCDS:CCDS32679.1,Ensembl:ENSP00000262018.3,GeneID:6442,Genbank:NP_000014.1,HGNC:HGNC:10805,MIM:600119;Name=NP_000014.1;Note=isoform 1 precursor is encoded by transcript variant 1;gbkey=CDS;gene=SGCA;product=alpha-sarcoglycan isoform 1 precursor;protein_id=NP_000014.1;tag=MANE Select"
393,NC_000017.11,BestRefSeq,CDS,50175257,50175437,.,+,1,"ID=cds-NP_000014.1;Parent=rna-NM_000023.4;Dbxref=CCDS:CCDS32679.1,Ensembl:ENSP00000262018.3,GeneID:6442,Genbank:NP_000014.1,HGNC:HGNC:10805,MIM:600119;Name=NP_000014.1;Note=isoform 1 precursor is encoded by transcript variant 1;gbkey=CDS;gene=SGCA;product=alpha-sarcoglycan isoform 1 precursor;protein_id=NP_000014.1;tag=MANE Select"
394,NC_000020.11,BestRefSeq,mRNA,44619522,44651699,.,-,.,"ID=rna-NM_000022.4;Parent=gene-ADA;Dbxref=Ensembl:ENST00000372874.9,GeneID:100,Genbank:NM_000022.4,HGNC:HGNC:186,MIM:608958;Name=NM_000022.4;gbkey=mRNA;gene=ADA;product=adenosine deaminase%2C transcript variant 1;tag=MANE Select;transcript_id=NM_000022.4"
395,NC_000020.11,BestRefSeq,exon,44651575,44651699,.,-,.,"ID=exon-NM_000022.4-1;Parent=rna-NM_000022.4;Dbxref=Ensembl:ENST00000372874.9,GeneID:100,Genbank:NM_000022.4,HGNC:HGNC:186,MIM:608958;gbkey=mRNA;gene=ADA;product=adenosine deaminase%2C transcript variant 1;tag=MANE Select;transcript_id=NM_000022.4"
396,NC_000020.11,BestRefSeq,exon,44636227,44636288,.,-,.,"ID=exon-NM_000022.4-2;Parent=rna-NM_000022.4;Dbxref=Ensembl:ENST00000372874.9,GeneID:100,Genbank:NM_000022.4,HGNC:HGNC:186,MIM:608958;gbkey=mRNA;gene=ADA;product=adenosine deaminase%2C transcript variant 1;tag=MANE Select;transcript_id=NM_000022.4"
397,NC_000020.11,BestRefSeq,exon,44629047,44629169,.,-,.,"ID=exon-NM_000022.4-3;Parent=rna-NM_000022.4;Dbxref=Ensembl:ENST00000372874.9,GeneID:100,Genbank:NM_000022.4,HGNC:HGNC:186,MIM:608958;gbkey=mRNA;gene=ADA;product=adenosine deaminase%2C transcript variant 1;tag=MANE Select;transcript_id=NM_000022.4"
398,NC_000020.11,BestRefSeq,exon,44626456,44626599,.,-,.,"ID=exon-NM_000022.4-4;Parent=rna-NM_000022.4;Dbxref=Ensembl:ENST00000372874.9,GeneID:100,Genbank:NM_000022.4,HGNC:HGNC:186,MIM:608958;gbkey=mRNA;gene=ADA;product=adenosine deaminase%2C transcript variant 1;tag=MANE Select;transcript_id=NM_000022.4"
399,NC_000020.11,BestRefSeq,exon,44625569,44625684,.,-,.,"ID=exon-NM_000022.4-5;Parent=rna-NM_000022.4;Dbxref=Ensembl:ENST00000372874.9,GeneID:100,Genbank:NM_000022.4,HGNC:HGNC:186,MIM:608958;gbkey=mRNA;gene=ADA;product=adenosine deaminase%2C transcript variant 1;tag=MANE Select;transcript_id=NM_000022.4"
400,NC_000020.11,BestRefSeq,exon,44624202,44624329,.,-,.,"ID=exon-NM_000022.4-6;Parent=rna-NM_000022.4;Dbxref=Ensembl:ENST00000372874.9,GeneID:100,Genbank:NM_000022.4,HGNC:HGNC:186,MIM:608958;gbkey=mRNA;gene=ADA;product=adenosine deaminase%2C transcript variant 1;tag=MANE Select;transcript_id=NM_000022.4"
401,NC_000020.11,BestRefSeq,exon,44623007,44623078,.,-,.,"ID=exon-NM_000022.4-7;Parent=rna-NM_000022.4;Dbxref=Ensembl:ENST00000372874.9,GeneID:100,Genbank:NM_000022.4,HGNC:HGNC:186,MIM:608958;gbkey=mRNA;gene=ADA;product=adenosine deaminase%2C transcript variant 1;tag=MANE Select;transcript_id=NM_000022.4"
402,NC_000020.11,BestRefSeq,exon,44622829,44622930,.,-,.,"ID=exon-NM_000022.4-8;Parent=rna-NM_000022.4;Dbxref=Ensembl:ENST00000372874.9,GeneID:100,Genbank:NM_000022.4,HGNC:HGNC:186,MIM:608958;gbkey=mRNA;gene=ADA;product=adenosine deaminase%2C transcript variant 1;tag=MANE Select;transcript_id=NM_000022.4"
403,NC_000020.11,BestRefSeq,exon,44622588,44622652,.,-,.,"ID=exon-NM_000022.4-9;Parent=rna-NM_000022.4;Dbxref=Ensembl:ENST00000372874.9,GeneID:100,Genbank:NM_000022.4,HGNC:HGNC:186,MIM:608958;gbkey=mRNA;gene=ADA;product=adenosine deaminase%2C transcript variant 1;tag=MANE Select;transcript_id=NM_000022.4"
404,NC_000020.11,BestRefSeq,exon,44621018,44621147,.,-,.,"ID=exon-NM_000022.4-10;Parent=rna-NM_000022.4;Dbxref=Ensembl:ENST00000372874.9,GeneID:100,Genbank:NM_000022.4,HGNC:HGNC:186,MIM:608958;gbkey=mRNA;gene=ADA;product=adenosine deaminase%2C transcript variant 1;tag=MANE Select;transcript_id=NM_000022.4"
405,NC_000020.11,BestRefSeq,exon,44620299,44620401,.,-,.,"ID=exon-NM_000022.4-11;Parent=rna-NM_000022.4;Dbxref=Ensembl:ENST00000372874.9,GeneID:100,Genbank:NM_000022.4,HGNC:HGNC:186,MIM:608958;gbkey=mRNA;gene=ADA;product=adenosine deaminase%2C transcript variant 1;tag=MANE Select;transcript_id=NM_000022.4"
406,NC_000020.11,BestRefSeq,exon,44619522,44619847,.,-,.,"ID=exon-NM_000022.4-12;Parent=rna-NM_000022.4;Dbxref=Ensembl:ENST00000372874.9,GeneID:100,Genbank:NM_000022.4,HGNC:HGNC:186,MIM:608958;gbkey=mRNA;gene=ADA;product=adenosine deaminase%2C transcript variant 1;tag=MANE Select;transcript_id=NM_000022.4"
407,NC_000020.11,BestRefSeq,CDS,44651575,44651607,.,-,0,"ID=cds-NP_000013.2;Parent=rna-NM_000022.4;Dbxref=CCDS:CCDS13335.1,Ensembl:ENSP00000361965.4,GeneID:100,Genbank:NP_000013.2,HGNC:HGNC:186,MIM:608958;Name=NP_000013.2;Note=isoform 1 is encoded by transcript variant 1;gbkey=CDS;gene=ADA;product=adenosine deaminase isoform 1;protein_id=NP_000013.2;tag=MANE Select"
408,NC_000020.11,BestRefSeq,CDS,44636227,44636288,.,-,0,"ID=cds-NP_000013.2;Parent=rna-NM_000022.4;Dbxref=CCDS:CCDS13335.1,Ensembl:ENSP00000361965.4,GeneID:100,Genbank:NP_000013.2,HGNC:HGNC:186,MIM:608958;Name=NP_000013.2;Note=isoform 1 is encoded by transcript variant 1;gbkey=CDS;gene=ADA;product=adenosine deaminase isoform 1;protein_id=NP_000013.2;tag=MANE Select"
409,NC_000020.11,BestRefSeq,CDS,44629047,44629169,.,-,1,"ID=cds-NP_000013.2;Parent=rna-NM_000022.4;Dbxref=CCDS:CCDS13335.1,Ensembl:ENSP00000361965.4,GeneID:100,Genbank:NP_000013.2,HGNC:HGNC:186,MIM:608958;Name=NP_000013.2;Note=isoform 1 is encoded by transcript variant 1;gbkey=CDS;gene=ADA;product=adenosine deaminase isoform 1;protein_id=NP_000013.2;tag=MANE Select"
410,NC_000020.11,BestRefSeq,CDS,44626456,44626599,.,-,1,"ID=cds-NP_000013.2;Parent=rna-NM_000022.4;Dbxref=CCDS:CCDS13335.1,Ensembl:ENSP00000361965.4,GeneID:100,Genbank:NP_000013.2,HGNC:HGNC:186,MIM:608958;Name=NP_000013.2;Note=isoform 1 is encoded by transcript variant 1;gbkey=CDS;gene=ADA;product=adenosine deaminase isoform 1;protein_id=NP_000013.2;tag=MANE Select"
411,NC_000020.11,BestRefSeq,CDS,44625569,44625684,.,-,1,"ID=cds-NP_000013.2;Parent=rna-NM_000022.4;Dbxref=CCDS:CCDS13335.1,Ensembl:ENSP00000361965.4,GeneID:100,Genbank:NP_000013.2,HGNC:HGNC:186,MIM:608958;Name=NP_000013.2;Note=isoform 1 is encoded by transcript variant 1;gbkey=CDS;gene=ADA;product=adenosine deaminase isoform 1;protein_id=NP_000013.2;tag=MANE Select"
412,NC_000020.11,BestRefSeq,CDS,44624202,44624329,.,-,2,"ID=cds-NP_000013.2;Parent=rna-NM_000022.4;Dbxref=CCDS:CCDS13335.1,Ensembl:ENSP00000361965.4,GeneID:100,Genbank:NP_000013.2,HGNC:HGNC:186,MIM:608958;Name=NP_000013.2;Note=isoform 1 is encoded by transcript variant 1;gbkey=CDS;gene=ADA;product=adenosine deaminase isoform 1;protein_id=NP_000013.2;tag=MANE Select"
413,NC_000020.11,BestRefSeq,CDS,44623007,44623078,.,-,0,"ID=cds-NP_000013.2;Parent=rna-NM_000022.4;Dbxref=CCDS:CCDS13335.1,Ensembl:ENSP00000361965.4,GeneID:100,Genbank:NP_000013.2,HGNC:HGNC:186,MIM:608958;Name=NP_000013.2;Note=isoform 1 is encoded by transcript variant 1;gbkey=CDS;gene=ADA;product=adenosine deaminase isoform 1;protein_id=NP_000013.2;tag=MANE Select"
414,NC_000020.11,BestRefSeq,CDS,44622829,44622930,.,-,0,"ID=cds-NP_000013.2;Parent=rna-NM_000022.4;Dbxref=CCDS:CCDS13335.1,Ensembl:ENSP00000361965.4,GeneID:100,Genbank:NP_000013.2,HGNC:HGNC:186,MIM:608958;Name=NP_000013.2;Note=isoform 1 is encoded by transcript variant 1;gbkey=CDS;gene=ADA;product=adenosine deaminase isoform 1;protein_id=NP_000013.2;tag=MANE Select"
415,NC_000020.11,BestRefSeq,CDS,44622588,44622652,.,-,0,"ID=cds-NP_000013.2;Parent=rna-NM_000022.4;Dbxref=CCDS:CCDS13335.1,Ensembl:ENSP00000361965.4,GeneID:100,Genbank:NP_000013.2,HGNC:HGNC:186,MIM:608958;Name=NP_000013.2;Note=isoform 1 is encoded by transcript variant 1;gbkey=CDS;gene=ADA;product=adenosine deaminase isoform 1;protein_id=NP_000013.2;tag=MANE Select"
416,NC_000020.11,BestRefSeq,CDS,44621018,44621147,.,-,1,"ID=cds-NP_000013.2;Parent=rna-NM_000022.4;Dbxref=CCDS:CCDS13335.1,Ensembl:ENSP00000361965.4,GeneID:100,Genbank:NP_000013.2,HGNC:HGNC:186,MIM:608958;Name=NP_000013.2;Note=isoform 1 is encoded by transcript variant 1;gbkey=CDS;gene=ADA;product=adenosine deaminase isoform 1;protein_id=NP_000013.2;tag=MANE Select"
417,NC_000020.11,BestRefSeq,CDS,44620299,44620401,.,-,0,"ID=cds-NP_000013.2;Parent=rna-NM_000022.4;Dbxref=CCDS:CCDS13335.1,Ensembl:ENSP00000361965.4,GeneID:100,Genbank:NP_000013.2,HGNC:HGNC:186,MIM:608958;Name=NP_000013.2;Note=isoform 1 is encoded by transcript variant 1;gbkey=CDS;gene=ADA;product=adenosine deaminase isoform 1;protein_id=NP_000013.2;tag=MANE Select"
418,NC_000020.11,BestRefSeq,CDS,44619834,44619847,.,-,2,"ID=cds-NP_000013.2;Parent=rna-NM_000022.4;Dbxref=CCDS:CCDS13335.1,Ensembl:ENSP00000361965.4,GeneID:100,Genbank:NP_000013.2,HGNC:HGNC:186,MIM:608958;Name=NP_000013.2;Note=isoform 1 is encoded by transcript variant 1;gbkey=CDS;gene=ADA;product=adenosine deaminase isoform 1;protein_id=NP_000013.2;tag=MANE Select"
419,NC_000022.11,BestRefSeq,mRNA,40346500,40369367,.,+,.,"ID=rna-NM_000026.4;Parent=gene-ADSL;Dbxref=Ensembl:ENST00000623063.3,GeneID:158,Genbank:NM_000026.4,HGNC:HGNC:291,MIM:608222;Name=NM_000026.4;gbkey=mRNA;gene=ADSL;product=adenylosuccinate lyase%2C transcript variant 1;tag=MANE Select;transcript_id=NM_000026.4"
420,NC_000022.11,BestRefSeq,exon,40346500,40346711,.,+,.,"ID=exon-NM_000026.4-1;Parent=rna-NM_000026.4;Dbxref=Ensembl:ENST00000623063.3,GeneID:158,Genbank:NM_000026.4,HGNC:HGNC:291,MIM:608222;gbkey=mRNA;gene=ADSL;product=adenylosuccinate lyase%2C transcript variant 1;tag=MANE Select;transcript_id=NM_000026.4"
421,NC_000022.11,BestRefSeq,exon,40349832,40350035,.,+,.,"ID=exon-NM_000026.4-2;Parent=rna-NM_000026.4;Dbxref=Ensembl:ENST00000623063.3,GeneID:158,Genbank:NM_000026.4,HGNC:HGNC:291,MIM:608222;gbkey=mRNA;gene=ADSL;product=adenylosuccinate lyase%2C transcript variant 1;tag=MANE Select;transcript_id=NM_000026.4"
422,NC_000022.11,BestRefSeq,exon,40353073,40353117,.,+,.,"ID=exon-NM_000026.4-3;Parent=rna-NM_000026.4;Dbxref=Ensembl:ENST00000623063.3,GeneID:158,Genbank:NM_000026.4,HGNC:HGNC:291,MIM:608222;gbkey=mRNA;gene=ADSL;product=adenylosuccinate lyase%2C transcript variant 1;tag=MANE Select;transcript_id=NM_000026.4"
423,NC_000022.11,BestRefSeq,exon,40354248,40354327,.,+,.,"ID=exon-NM_000026.4-4;Parent=rna-NM_000026.4;Dbxref=Ensembl:ENST00000623063.3,GeneID:158,Genbank:NM_000026.4,HGNC:HGNC:291,MIM:608222;gbkey=mRNA;gene=ADSL;product=adenylosuccinate lyase%2C transcript variant 1;tag=MANE Select;transcript_id=NM_000026.4"
424,NC_000022.11,BestRefSeq,exon,40358864,40359035,.,+,.,"ID=exon-NM_000026.4-5;Parent=rna-NM_000026.4;Dbxref=Ensembl:ENST00000623063.3,GeneID:158,Genbank:NM_000026.4,HGNC:HGNC:291,MIM:608222;gbkey=mRNA;gene=ADSL;product=adenylosuccinate lyase%2C transcript variant 1;tag=MANE Select;transcript_id=NM_000026.4"
425,NC_000022.11,BestRefSeq,exon,40359260,40359306,.,+,.,"ID=exon-NM_000026.4-6;Parent=rna-NM_000026.4;Dbxref=Ensembl:ENST00000623063.3,GeneID:158,Genbank:NM_000026.4,HGNC:HGNC:291,MIM:608222;gbkey=mRNA;gene=ADSL;product=adenylosuccinate lyase%2C transcript variant 1;tag=MANE Select;transcript_id=NM_000026.4"
426,NC_000022.11,BestRefSeq,exon,40360402,40360492,.,+,.,"ID=exon-NM_000026.4-7;Parent=rna-NM_000026.4;Dbxref=Ensembl:ENST00000623063.3,GeneID:158,Genbank:NM_000026.4,HGNC:HGNC:291,MIM:608222;gbkey=mRNA;gene=ADSL;product=adenylosuccinate lyase%2C transcript variant 1;tag=MANE Select;transcript_id=NM_000026.4"
427,NC_000022.11,BestRefSeq,exon,40361273,40361342,.,+,.,"ID=exon-NM_000026.4-8;Parent=rna-NM_000026.4;Dbxref=Ensembl:ENST00000623063.3,GeneID:158,Genbank:NM_000026.4,HGNC:HGNC:291,MIM:608222;gbkey=mRNA;gene=ADSL;product=adenylosuccinate lyase%2C transcript variant 1;tag=MANE Select;transcript_id=NM_000026.4"
428,NC_000022.11,BestRefSeq,exon,40361488,40361635,.,+,.,"ID=exon-NM_000026.4-9;Parent=rna-NM_000026.4;Dbxref=Ensembl:ENST00000623063.3,GeneID:158,Genbank:NM_000026.4,HGNC:HGNC:291,MIM:608222;gbkey=mRNA;gene=ADSL;product=adenylosuccinate lyase%2C transcript variant 1;tag=MANE Select;transcript_id=NM_000026.4"
429,NC_000022.11,BestRefSeq,exon,40362981,40363071,.,+,.,"ID=exon-NM_000026.4-10;Parent=rna-NM_000026.4;Dbxref=Ensembl:ENST00000623063.3,GeneID:158,Genbank:NM_000026.4,HGNC:HGNC:291,MIM:608222;gbkey=mRNA;gene=ADSL;product=adenylosuccinate lyase%2C transcript variant 1;tag=MANE Select;transcript_id=NM_000026.4"
430,NC_000022.11,BestRefSeq,exon,40364276,40364365,.,+,.,"ID=exon-NM_000026.4-11;Parent=rna-NM_000026.4;Dbxref=Ensembl:ENST00000623063.3,GeneID:158,Genbank:NM_000026.4,HGNC:HGNC:291,MIM:608222;gbkey=mRNA;gene=ADSL;product=adenylosuccinate lyase%2C transcript variant 1;tag=MANE Select;transcript_id=NM_000026.4"
431,NC_000022.11,BestRefSeq,exon,40364880,40365056,.,+,.,"ID=exon-NM_000026.4-12;Parent=rna-NM_000026.4;Dbxref=Ensembl:ENST00000623063.3,GeneID:158,Genbank:NM_000026.4,HGNC:HGNC:291,MIM:608222;gbkey=mRNA;gene=ADSL;product=adenylosuccinate lyase%2C transcript variant 1;tag=MANE Select;transcript_id=NM_000026.4"
432,NC_000022.11,BestRefSeq,exon,40366436,40369367,.,+,.,"ID=exon-NM_000026.4-13;Parent=rna-NM_000026.4;Dbxref=Ensembl:ENST00000623063.3,GeneID:158,Genbank:NM_000026.4,HGNC:HGNC:291,MIM:608222;gbkey=mRNA;gene=ADSL;product=adenylosuccinate lyase%2C transcript variant 1;tag=MANE Select;transcript_id=NM_000026.4"
433,NC_000022.11,BestRefSeq,CDS,40346559,40346711,.,+,0,"ID=cds-NP_000017.1;Parent=rna-NM_000026.4;Dbxref=CCDS:CCDS14001.1,Ensembl:ENSP00000485525.1,GeneID:158,Genbank:NP_000017.1,HGNC:HGNC:291,MIM:608222;Name=NP_000017.1;Note=isoform a is encoded by transcript variant 1;gbkey=CDS;gene=ADSL;product=adenylosuccinate lyase isoform a;protein_id=NP_000017.1;tag=MANE Select"
434,NC_000022.11,BestRefSeq,CDS,40349832,40350035,.,+,0,"ID=cds-NP_000017.1;Parent=rna-NM_000026.4;Dbxref=CCDS:CCDS14001.1,Ensembl:ENSP00000485525.1,GeneID:158,Genbank:NP_000017.1,HGNC:HGNC:291,MIM:608222;Name=NP_000017.1;Note=isoform a is encoded by transcript variant 1;gbkey=CDS;gene=ADSL;product=adenylosuccinate lyase isoform a;protein_id=NP_000017.1;tag=MANE Select"
435,NC_000022.11,BestRefSeq,CDS,40353073,40353117,.,+,0,"ID=cds-NP_000017.1;Parent=rna-NM_000026.4;Dbxref=CCDS:CCDS14001.1,Ensembl:ENSP00000485525.1,GeneID:158,Genbank:NP_000017.1,HGNC:HGNC:291,MIM:608222;Name=NP_000017.1;Note=isoform a is encoded by transcript variant 1;gbkey=CDS;gene=ADSL;product=adenylosuccinate lyase isoform a;protein_id=NP_000017.1;tag=MANE Select"
436,NC_000022.11,BestRefSeq,CDS,40354248,40354327,.,+,0,"ID=cds-NP_000017.1;Parent=rna-NM_000026.4;Dbxref=CCDS:CCDS14001.1,Ensembl:ENSP00000485525.1,GeneID:158,Genbank:NP_000017.1,HGNC:HGNC:291,MIM:608222;Name=NP_000017.1;Note=isoform a is encoded by transcript variant 1;gbkey=CDS;gene=ADSL;product=adenylosuccinate lyase isoform a;protein_id=NP_000017.1;tag=MANE Select"
437,NC_000022.11,BestRefSeq,CDS,40358864,40359035,.,+,1,"ID=cds-NP_000017.1;Parent=rna-NM_000026.4;Dbxref=CCDS:CCDS14001.1,Ensembl:ENSP00000485525.1,GeneID:158,Genbank:NP_000017.1,HGNC:HGNC:291,MIM:608222;Name=NP_000017.1;Note=isoform a is encoded by transcript variant 1;gbkey=CDS;gene=ADSL;product=adenylosuccinate lyase isoform a;protein_id=NP_000017.1;tag=MANE Select"
438,NC_000022.11,BestRefSeq,CDS,40359260,40359306,.,+,0,"ID=cds-NP_000017.1;Parent=rna-NM_000026.4;Dbxref=CCDS:CCDS14001.1,Ensembl:ENSP00000485525.1,GeneID:158,Genbank:NP_000017.1,HGNC:HGNC:291,MIM:608222;Name=NP_000017.1;Note=isoform a is encoded by transcript variant 1;gbkey=CDS;gene=ADSL;product=adenylosuccinate lyase isoform a;protein_id=NP_000017.1;tag=MANE Select"
439,NC_000022.11,BestRefSeq,CDS,40360402,40360492,.,+,1,"ID=cds-NP_000017.1;Parent=rna-NM_000026.4;Dbxref=CCDS:CCDS14001.1,Ensembl:ENSP00000485525.1,GeneID:158,Genbank:NP_000017.1,HGNC:HGNC:291,MIM:608222;Name=NP_000017.1;Note=isoform a is encoded by transcript variant 1;gbkey=CDS;gene=ADSL;product=adenylosuccinate lyase isoform a;protein_id=NP_000017.1;tag=MANE Select"
440,NC_000022.11,BestRefSeq,CDS,40361273,40361342,.,+,0,"ID=cds-NP_000017.1;Parent=rna-NM_000026.4;Dbxref=CCDS:CCDS14001.1,Ensembl:ENSP00000485525.1,GeneID:158,Genbank:NP_000017.1,HGNC:HGNC:291,MIM:608222;Name=NP_000017.1;Note=isoform a is encoded by transcript variant 1;gbkey=CDS;gene=ADSL;product=adenylosuccinate lyase isoform a;protein_id=NP_000017.1;tag=MANE Select"
441,NC_000022.11,BestRefSeq,CDS,40361488,40361635,.,+,2,"ID=cds-NP_000017.1;Parent=rna-NM_000026.4;Dbxref=CCDS:CCDS14001.1,Ensembl:ENSP00000485525.1,GeneID:158,Genbank:NP_000017.1,HGNC:HGNC:291,MIM:608222;Name=NP_000017.1;Note=isoform a is encoded by transcript variant 1;gbkey=CDS;gene=ADSL;product=adenylosuccinate lyase isoform a;protein_id=NP_000017.1;tag=MANE Select"
442,NC_000022.11,BestRefSeq,CDS,40362981,40363071,.,+,1,"ID=cds-NP_000017.1;Parent=rna-NM_000026.4;Dbxref=CCDS:CCDS14001.1,Ensembl:ENSP00000485525.1,GeneID:158,Genbank:NP_000017.1,HGNC:HGNC:291,MIM:608222;Name=NP_000017.1;Note=isoform a is encoded by transcript variant 1;gbkey=CDS;gene=ADSL;product=adenylosuccinate lyase isoform a;protein_id=NP_000017.1;tag=MANE Select"
443,NC_000022.11,BestRefSeq,CDS,40364276,40364365,.,+,0,"ID=cds-NP_000017.1;Parent=rna-NM_000026.4;Dbxref=CCDS:CCDS14001.1,Ensembl:ENSP00000485525.1,GeneID:158,Genbank:NP_000017.1,HGNC:HGNC:291,MIM:608222;Name=NP_000017.1;Note=isoform a is encoded by transcript variant 1;gbkey=CDS;gene=ADSL;product=adenylosuccinate lyase isoform a;protein_id=NP_000017.1;tag=MANE Select"
444,NC_000022.11,BestRefSeq,CDS,40364880,40365056,.,+,0,"ID=cds-NP_000017.1;Parent=rna-NM_000026.4;Dbxref=CCDS:CCDS14001.1,Ensembl:ENSP00000485525.1,GeneID:158,Genbank:NP_000017.1,HGNC:HGNC:291,MIM:608222;Name=NP_000017.1;Note=isoform a is encoded by transcript variant 1;gbkey=CDS;gene=ADSL;product=adenylosuccinate lyase isoform a;protein_id=NP_000017.1;tag=MANE Select"
445,NC_000022.11,BestRefSeq,CDS,40366436,40366522,.,+,0,"ID=cds-NP_000017.1;Parent=rna-NM_000026.4;Dbxref=CCDS:CCDS14001.1,Ensembl:ENSP00000485525.1,GeneID:158,Genbank:NP_000017.1,HGNC:HGNC:291,MIM:608222;Name=NP_000017.1;Note=isoform a is encoded by transcript variant 1;gbkey=CDS;gene=ADSL;product=adenylosuccinate lyase isoform a;protein_id=NP_000017.1;tag=MANE Select"
446,NC_000023.11,BestRefSeq,mRNA,55009055,55030977,.,-,.,"ID=rna-NM_000032.5;Parent=gene-ALAS2;Dbxref=Ensembl:ENST00000650242.1,GeneID:212,Genbank:NM_000032.5,HGNC:HGNC:397,MIM:301300;Name=NM_000032.5;gbkey=mRNA;gene=ALAS2;product=5'-aminolevulinate synthase 2%2C transcript variant 1;tag=MANE Select;transcript_id=NM_000032.5"
447,NC_000023.11,BestRefSeq,exon,55030942,55030977,.,-,.,"ID=exon-NM_000032.5-1;Parent=rna-NM_000032.5;Dbxref=Ensembl:ENST00000650242.1,GeneID:212,Genbank:NM_000032.5,HGNC:HGNC:397,MIM:301300;gbkey=mRNA;gene=ALAS2;product=5'-aminolevulinate synthase 2%2C transcript variant 1;tag=MANE Select;transcript_id=NM_000032.5"
448,NC_000023.11,BestRefSeq,exon,55025820,55026015,.,-,.,"ID=exon-NM_000032.5-2;Parent=rna-NM_000032.5;Dbxref=Ensembl:ENST00000650242.1,GeneID:212,Genbank:NM_000032.5,HGNC:HGNC:397,MIM:301300;gbkey=mRNA;gene=ALAS2;product=5'-aminolevulinate synthase 2%2C transcript variant 1;tag=MANE Select;transcript_id=NM_000032.5"
449,NC_000023.11,BestRefSeq,exon,55024718,55024840,.,-,.,"ID=exon-NM_000032.5-3;Parent=rna-NM_000032.5;Dbxref=Ensembl:ENST00000650242.1,GeneID:212,Genbank:NM_000032.5,HGNC:HGNC:397,MIM:301300;gbkey=mRNA;gene=ALAS2;product=5'-aminolevulinate synthase 2%2C transcript variant 1;tag=MANE Select;transcript_id=NM_000032.5"
450,NC_000023.11,BestRefSeq,exon,55023757,55023867,.,-,.,"ID=exon-NM_000032.5-4;Parent=rna-NM_000032.5;Dbxref=Ensembl:ENST00000650242.1,GeneID:212,Genbank:NM_000032.5,HGNC:HGNC:397,MIM:301300;gbkey=mRNA;gene=ALAS2;product=5'-aminolevulinate synthase 2%2C transcript variant 1;tag=MANE Select;transcript_id=NM_000032.5"
451,NC_000023.11,BestRefSeq,exon,55021052,55021274,.,-,.,"ID=exon-NM_000032.5-5;Parent=rna-NM_000032.5;Dbxref=Ensembl:ENST00000650242.1,GeneID:212,Genbank:NM_000032.5,HGNC:HGNC:397,MIM:301300;gbkey=mRNA;gene=ALAS2;product=5'-aminolevulinate synthase 2%2C transcript variant 1;tag=MANE Select;transcript_id=NM_000032.5"
